,hub,bins,imsize,bic,aic,covariances,means,n_components,nb_partitions,nk_debug,weights
801,gas,30,140,-6959.6391954817,-7020.241883407883,"[[[0.00023723]]

 [[0.0031913 ]]

 [[0.00363127]]

 [[0.05152159]]]","[[0.49554501]
 [0.49173637]
 [0.49996222]
 [0.47845772]]",4.0,4.0,"[0.29424657534246573, 0.25643835616438354, 0.13534246575342465, 0.31397260273972605]",[0.62087086 0.31757412 0.03594487 0.02561015]
802,gas,30,145,-6960.189824061592,-7020.792511987775,"[[[0.00327277]]

 [[0.00308358]]

 [[0.05047669]]

 [[0.00023583]]]","[[0.49809359]
 [0.48665172]
 [0.47872211]
 [0.49555129]]",4.0,4.0,"[0.2136986301369863, 0.11726027397260275, 0.3320547945205479, 0.336986301369863]",[0.18371529 0.17068315 0.02630497 0.6192966 ]
803,gas,30,150,-6960.952462653816,-7021.555150579999,"[[[0.00314715]]

 [[0.00023346]]

 [[0.05254933]]

 [[0.00350595]]]","[[0.49048648]
 [0.49555237]
 [0.47771485]
 [0.5040449 ]]",4.0,4.0,"[0.23726027397260274, 0.3150684931506849, 0.28712328767123285, 0.16054794520547946]",[0.30154635 0.61720435 0.02499544 0.05625386]
804,gas,30,155,-6959.410488874029,-7020.013176800212,"[[[0.05316766]]

 [[0.00338655]]

 [[0.00312441]]

 [[0.00023754]]]","[[0.47739708]
 [0.49998525]
 [0.48743046]
 [0.49555261]]",4.0,4.0,"[0.20767123287671233, 0.27013698630136984, 0.1873972602739726, 0.33479452054794523]",[0.02459391 0.14531712 0.20851403 0.62157494]
805,gas,30,160,-6960.3321217606845,-7020.934809686867,"[[[0.00023528]]

 [[0.05167085]]

 [[0.00334162]]

 [[0.00313843]]]","[[0.49555019]
 [0.47823215]
 [0.50112277]
 [0.48903589]]",4.0,4.0,"[0.2641095890410959, 0.3402739726027397, 0.17972602739726026, 0.2158904109589041]",[0.61895155 0.02553406 0.10462514 0.25088925]
806,gas,30,165,-6962.336581778234,-7022.939269704417,"[[[0.00023004]]

 [[0.00320086]]

 [[0.04982242]]

 [[0.00295268]]]","[[0.49556437]
 [0.50001359]
 [0.47856748]
 [0.48347855]]",4.0,4.0,"[0.35232876712328765, 0.21753424657534245, 0.3632876712328767, 0.06684931506849315]",[0.61316037 0.19952344 0.02679109 0.1605251 ]
807,gas,30,170,-6961.285983094811,-7021.888671020994,"[[[0.00023255]]

 [[0.05209445]]

 [[0.00313059]]

 [[0.00332097]]]","[[0.49554918]
 [0.4781541 ]
 [0.48935568]
 [0.50011866]]",4.0,4.0,"[0.3481359649122807, 0.30043859649122806, 0.1924342105263158, 0.15899122807017543]",[0.61621781 0.02529682 0.24998468 0.1085007 ]
808,gas,30,175,-6961.012853224316,-7021.615541150499,"[[[0.04949735]]

 [[0.00023372]]

 [[0.00324098]]

 [[0.00305802]]]","[[0.47888244]
 [0.49555819]
 [0.50331344]
 [0.48693358]]",4.0,4.0,"[0.37753424657534246, 0.32493150684931504, 0.20657534246575343, 0.09095890410958904]",[0.02698308 0.61689729 0.12331113 0.23280851]
809,gas,30,180,-6936.826833434736,-7013.957527158968,"[[[0.00320901]]

 [[0.00315493]]

 [[0.00023784]]

 [[0.05245767]]

 [[0.00342496]]]","[[0.49092324]
 [0.48878882]
 [0.4955496 ]
 [0.4778224 ]
 [0.50351619]]",5.0,5.0,"[0.11013698630136987, 0.12767123287671234, 0.2958904109589041, 0.2991780821917808, 0.16712328767123288]",[0.11970746 0.15998504 0.62172942 0.0250195  0.07355858]
810,gas,30,185,-6959.165948121026,-7019.768636047209,"[[[0.00023844]]

 [[0.00338574]]

 [[0.0031662 ]]

 [[0.05199839]]]","[[0.49554976]
 [0.50271303]
 [0.48899918]
 [0.4780146 ]]",4.0,4.0,"[0.34465753424657536, 0.16164383561643836, 0.19013698630136985, 0.30356164383561646]",[0.6222562  0.09182117 0.2606248  0.02529784]
811,gas,30,190,-6959.6013780617395,-7020.204065987922,"[[[0.0034421 ]]

 [[0.05318541]]

 [[0.00023708]]

 [[0.0031069 ]]]","[[0.50200963]
 [0.47707368]
 [0.49555899]
 [0.4877118 ]]",4.0,4.0,"[0.3101369863013699, 0.2158904109589041, 0.28986301369863016, 0.1841095890410959]",[0.12118343 0.02457375 0.62106422 0.2331786 ]
812,gas,30,195,-6960.13178463601,-7020.734472562192,"[[[0.00317388]]

 [[0.05191394]]

 [[0.00023573]]

 [[0.00329854]]]","[[0.48999916]
 [0.4784747 ]
 [0.49554291]
 [0.49619209]]",4.0,4.0,"[0.1704109589041096, 0.33424657534246577, 0.32767123287671235, 0.16767123287671232]",[0.20724441 0.02538972 0.6194698  0.14789607]
813,gas,30,200,-6937.49872029857,-7014.629414022803,"[[[0.00313413]]

 [[0.00307491]]

 [[0.00338735]]

 [[0.05354588]]

 [[0.00023575]]]","[[0.48861555]
 [0.48642102]
 [0.49917106]
 [0.47724643]
 [0.49555324]]",5.0,5.0,"[0.12876712328767123, 0.08876712328767124, 0.3046575342465753, 0.17534246575342466, 0.30246575342465754]",[0.11521421 0.08793908 0.15265002 0.02438704 0.61980964]
814,gas,30,205,-6937.355581216853,-7014.486274941086,"[[[0.00302769]]

 [[0.05242346]]

 [[0.00353412]]

 [[0.00334855]]

 [[0.00023652]]]","[[0.48729038]
 [0.47728666]
 [0.50503064]
 [0.4951869 ]
 [0.49556243]]",5.0,5.0,"[0.14082191780821918, 0.29424657534246573, 0.14082191780821918, 0.20383561643835615, 0.22027397260273973]",[0.17631358 0.02502641 0.04846363 0.12991829 0.62027808]
815,gas,30,210,-6959.248195763756,-7019.850883689938,"[[[0.00345763]]

 [[0.00318961]]

 [[0.0518672 ]]

 [[0.00023824]]]","[[0.50436754]
 [0.49043252]
 [0.47813994]
 [0.49554804]]",4.0,4.0,"[0.12445175438596491, 0.23848684210526316, 0.33497807017543857, 0.3020833333333333]",[0.05412462 0.29848266 0.02538156 0.62201116]
816,gas,30,215,-6939.426609914651,-7016.557303638883,"[[[0.0002307 ]]

 [[0.00332246]]

 [[0.00309673]]

 [[0.05197283]]

 [[0.00318892]]]","[[0.4955472 ]
 [0.49998069]
 [0.48878456]
 [0.47834529]
 [0.49265716]]",5.0,5.0,"[0.2673972602739726, 0.11232876712328767, 0.12821917808219177, 0.28164383561643835, 0.2104109589041096]",[0.61426887 0.0639739  0.12416917 0.02539352 0.17219454]
817,gas,30,220,-6962.045439178523,-7022.648127104706,"[[[0.00444639]]

 [[0.00300719]]

 [[0.00023086]]

 [[0.05501117]]]","[[0.50320505]
 [0.49076105]
 [0.49557539]
 [0.47477177]]",4.0,4.0,"[0.2958904109589041, 0.26794520547945205, 0.25917808219178085, 0.176986301369863]",[0.05733877 0.30508539 0.61414593 0.02342991]
818,gas,30,225,-6960.381829684247,-7020.98451761043,"[[[0.00317892]]

 [[0.00023512]]

 [[0.00330236]]

 [[0.05146876]]]","[[0.49076957]
 [0.49554318]
 [0.49688164]
 [0.47867154]]",4.0,4.0,"[0.19616438356164384, 0.38794520547945205, 0.15013698630136987, 0.26575342465753427]",[0.25020144 0.61874953 0.10537293 0.02567609]
819,gas,30,230,-6962.01544192851,-7022.618129854693,"[[[0.00315637]]

 [[0.05026795]]

 [[0.00319496]]

 [[0.00023079]]]","[[0.49193898]
 [0.47927401]
 [0.49411379]
 [0.49554357]]",4.0,4.0,"[0.2219178082191781, 0.3731506849315068, 0.10849315068493151, 0.2964383561643836]",[0.24907168 0.02650624 0.11041857 0.61400351]
820,gas,30,235,-6961.221747964016,-7021.824435890198,"[[[0.00334801]]

 [[0.00023286]]

 [[0.05133804]]

 [[0.00316071]]]","[[0.50110534]
 [0.4955463 ]
 [0.47861927]
 [0.4910349 ]]",4.0,4.0,"[0.08493150684931507, 0.29698630136986304, 0.3841095890410959, 0.23397260273972603]",[0.05571494 0.6163712  0.02577554 0.30213832]
821,gas,30,240,-6938.645533268312,-7015.776226992544,"[[[0.00313977]]

 [[0.05347454]]

 [[0.00023303]]

 [[0.00324324]]

 [[0.00507436]]]","[[0.49084896]
 [0.47677456]
 [0.49555285]
 [0.49567322]
 [0.50908322]]",5.0,5.0,"[0.2252054794520548, 0.32273972602739726, 0.26575342465753427, 0.10410958904109589, 0.0821917808219178]",[0.25782385 0.02438092 0.61668424 0.08901293 0.01209805]
822,gas,30,245,-6958.64879799912,-7019.251485925302,"[[[0.00023952]]

 [[0.00347641]]

 [[0.00314706]]

 [[0.0538544 ]]]","[[0.49555435]
 [0.50140821]
 [0.48810298]
 [0.47691771]]",4.0,4.0,"[0.29041095890410956, 0.2876712328767123, 0.2432876712328767, 0.17863013698630137]",[0.62370505 0.11849072 0.23363592 0.02416831]
